replicate,rate_per_day,rate_per_30_days
3144,14.45868,433.76041
3145,16.046765,481.402947
3146,15.038437,451.153107
3147,15.616912,468.507367
3148,13.736707,412.101217
3149,15.403587,462.107623
3150,14.661755,439.852659
3151,13.550929,406.527867
3152,15.247277,457.418322
3153,14.278027,428.340807
3154,15.067265,452.017937
3155,15.209481,456.284433
3156,15.476618,464.298527
3157,13.369635,401.089045
3158,15.320948,459.628443
3159,13.817425,414.522742
3160,14.233184,426.995516
3161,14.427931,432.837924
3162,14.554132,436.623959
3163,16.643818,499.314542
3164,15.586163,467.584881
3165,14.732223,441.966688
3166,15.433696,463.01089
3167,14.964766,448.942985
3168,13.503523,405.105701
3169,13.742473,412.274183
3170,13.297245,398.917361
3171,14.17681,425.304292
3172,15.042281,451.268418
3173,14.616272,438.488149
3174,13.372197,401.165919
3175,15.21845,456.553491
3176,14.219731,426.591928
3177,15.064702,451.941063
3178,14.667521,440.025625
3179,15.050609,451.518258
3180,14.095452,422.863549
3181,14.025625,420.768738
3182,14.618193,438.545804
3183,14.053812,421.61435
3184,14.461243,433.837284
3185,15.024984,450.74952
3186,13.014094,390.422806
3187,13.764894,412.946829
3188,13.356823,400.704676
3189,16.053171,481.595131
3190,15.838565,475.156951
3191,13.919923,417.597694
3192,15.05189,451.556694
3193,15.432415,462.972454
3194,14.176169,425.285074
3195,14.065343,421.960282
3196,15.101858,453.055734
3197,14.477258,434.317745
3198,15.390775,461.723254
3199,16.53171,495.951313
3200,13.757207,412.716208
3201,14.74952,442.485586
3202,13.650224,409.506726
3203,14.017937,420.538117
3204,14.604741,438.142217
3205,14.227418,426.82255
3206,15.22934,456.880205
3207,14.73991,442.197309
3208,15.638053,469.141576
3209,15.5836,467.508008
3210,15.980782,479.423447
3211,13.974375,419.231262
3212,15.155029,454.650865
3213,15.994875,479.846252
3214,13.589366,407.680974
3215,15.348495,460.454837
3216,15.168482,455.054452
3217,15.374119,461.223575
3218,15.133889,454.016656
3219,13.902627,417.078796
3220,14.826393,444.7918
3221,15.896861,476.90583
3222,13.472133,404.163997
3223,16.339526,490.185778
3224,14.523382,435.701473
3225,15.334401,460.032031
3226,14.975016,449.25048
3227,15.268418,458.05253
3228,15.921845,477.655349
3229,14.470852,434.125561
3230,14.004484,420.134529
3231,14.586803,437.6041
3232,14.671365,440.140935
3233,13.841768,415.253043
3234,15.368354,461.050609
3235,15.796284,473.888533
3236,13.730301,411.909033
3237,15.856502,475.695067
3238,14.201794,426.053812
3239,14.856502,445.695067
3240,15.070468,452.114029
3241,15.042921,451.287636
3242,15.045484,451.36451
3243,13.88533,416.559898
3244,14.231903,426.957079
3245,14.592569,437.777066
3246,15.547726,466.431775
3247,13.392056,401.761691
3248,15.016656,450.49968
3249,14.247277,427.418322
3250,12.555413,376.662396
3251,15.372197,461.165919
3252,14.663677,439.910314
3253,14.516336,435.49007
3254,14.663037,439.891095
3255,15.788597,473.657912
3256,14.123639,423.709161
3257,14.115951,423.478539
3258,13.724536,411.736067
3259,13.95836,418.750801
3260,15.643818,469.314542
3261,13.718129,411.543882
3262,13.736067,412.081999
3263,16.07303,482.190903
3264,15.479821,464.394619
3265,14.592569,437.777066
3266,14.212684,426.380525
3267,13.869315,416.079436
3268,16.133889,484.016656
3269,14.472774,434.183216
3270,14.30237,429.071108
3271,14.09353,422.805894
3272,15.548366,466.450993
3273,13.70788,411.236387
3274,15.102498,453.074952
3275,15.725176,471.755285
3276,15.099295,452.97886
3277,14.769379,443.081358
3278,15.225496,456.764894
3279,15.308776,459.263293
3280,14.117873,423.536195
3281,14.169122,425.073671
3282,15.429853,462.89558
3283,14.73991,442.197309
3284,15.962204,478.866111
3285,13.994875,419.846252
3286,14.301089,429.032671
3287,14.931454,447.943626
3288,14.547085,436.412556
3289,13.515695,405.470852
3290,14.3754,431.262012
3291,13.605381,408.161435
3292,14.17745,425.323511
3293,15.027546,450.826393
3294,13.87508,416.252402
3295,14.914798,447.443946
3296,14.05189,421.556694
3297,15.532351,465.970532
3298,15.537476,466.124279
3299,14.49968,434.990391
3300,14.394619,431.838565
3301,15.652146,469.564382
3302,15.787316,473.619475
3303,15.337604,460.128123
3304,16.285714,488.571429
3305,14.201794,426.053812
3306,15.407431,462.222934
3307,14.991031,449.730942
3308,15.240871,457.226137
3309,14.223575,426.707239
3310,14.42729,432.818706
3311,14.946829,448.404869
3312,15.550288,466.508648
3313,15.194106,455.82319
3314,14.884689,446.540679
3315,14.59385,437.815503
3316,14.490711,434.721332
3317,16.092889,482.786675
3318,15.350416,460.512492
3319,16.499039,494.971172
3320,14.318386,429.55157
3321,13.970532,419.115951
3322,15.180013,455.400384
3323,14.083921,422.517617
3324,13.850096,415.502883
3325,14.784113,443.523382
3326,14.547726,436.431775
3327,14.525304,435.759129
3328,13.790519,413.715567
3329,14.116592,423.497758
3330,15.092889,452.786675
3331,13.951313,418.539398
3332,13.565663,406.969891
3333,15.768097,473.042921
3334,14.934017,448.0205
3335,14.02114,420.634209
3336,15.356182,460.685458
3337,14.256246,427.68738
3338,14.137092,424.112748
3339,14.746957,442.408712
3340,13.93722,418.116592
3341,15.837284,475.118514
3342,13.595772,407.873158
3343,14.094811,422.844331
3344,15.835362,475.060858
3345,14.133248,423.997438
3346,16.901986,507.059577
3347,14.994875,449.846252
3348,15.046124,451.383728
3349,14.90583,447.174888
3350,14.089686,422.690583
3351,14.024984,420.74952
3352,16.222293,486.668802
3353,14.183857,425.515695
3354,15.128764,453.862908
3355,14.664958,439.948751
3356,15.090967,452.72902
3357,15.76041,472.8123
3358,15.609225,468.276746
3359,14.018578,420.557335
3360,13.425368,402.761051
3361,14.675208,440.256246
3362,14.62524,438.757207
3363,15.350416,460.512492
3364,14.590647,437.719411
3365,13.430493,402.914798
3366,14.462524,433.875721
3367,14.641256,439.237668
3368,14.566304,436.98911
3369,13.440743,403.222293
3370,14.353619,430.608584
3371,16.379885,491.396541
3372,15.033312,450.999359
3373,14.710442,441.313261
3374,14.438821,433.164638
3375,13.920564,417.616912
3376,14.570147,437.10442
3377,14.589366,437.680974
3378,13.814222,414.42665
3379,14.212684,426.380525
3380,15.053812,451.61435
3381,13.289558,398.686739
3382,14.359385,430.78155
3383,14.964126,448.923767
3384,12.939142,388.174247
3385,15.133248,453.997438
3386,14.096092,422.882767
3387,15.057015,451.710442
3388,15.096733,452.901986
3389,13.931454,417.943626
3390,14.938501,448.155029
3391,14.345291,430.358744
3392,14.526586,435.797566
3393,13.185138,395.554132
3394,13.450352,403.51057
3395,14.925689,447.77066
3396,14.985906,449.577194
3397,15.101217,453.036515
3398,14.434337,433.030109
3399,14.64574,439.372197
3400,13.811019,414.330557
3401,15.09417,452.825112
3402,13.93722,418.116592
3403,14.494555,434.836643
3404,15.074311,452.22934
3405,15.646381,469.391416
3406,13.754644,412.639334
3407,14.517617,435.528507
3408,15.836003,475.080077
3409,16.021781,480.653427
3410,14.283152,428.494555
3411,14.819347,444.580397
3412,14.992313,449.769379
3413,14.722614,441.678411
3414,14.693145,440.794363
3415,14.55157,436.547085
3416,14.383088,431.492633
3417,13.214606,396.438181
3418,15.003844,450.115311
3419,16.279308,488.379244
3420,14.703395,441.101858
3421,13.942345,418.27034
3422,15.515054,465.451634
3423,15.76041,472.8123
3424,13.782191,413.465727
3425,14.475336,434.26009
3426,14.962204,448.866111
3427,14.689302,440.679052
3428,15.003844,450.115311
3429,13.718129,411.543882
3430,14.376041,431.28123
3431,15.609225,468.276746
3432,13.871877,416.15631
3433,13.619475,408.584241
3434,14.926329,447.789878
3435,13.310058,399.30173
3436,14.54196,436.258808
3437,14.08328,422.498398
3438,15.320307,459.609225
3439,14.376682,431.300448
3440,14.230621,426.918642
3441,14.109545,423.286355
3442,13.289558,398.686739
3443,15.488149,464.644459
3444,15.717489,471.524664
3445,14.779628,443.388853
3446,15.640615,469.21845
3447,14.120436,423.613069
3448,15.254965,457.648943
3449,14.115311,423.459321
3450,15.222934,456.68802
3451,13.502242,405.067265
3452,13.620115,408.603459
3453,14.471493,434.144779
3454,15.318386,459.55157
3455,14.200512,426.015375
3456,16.155669,484.670083
3457,14.425368,432.761051
3458,13.425368,402.761051
3459,16.731582,501.94747
3460,15.215247,456.457399
3461,15.55157,466.547085
3462,14.434337,433.030109
3463,14.240871,427.226137
3464,14.53171,435.951313
3465,15.313901,459.41704
3466,14.756566,442.696989
3467,14.69763,440.928892
3468,13.747598,412.427931
3469,14.78091,443.42729
3470,15.10378,453.113389
3471,15.882127,476.463805
3472,13.691224,410.736707
3473,14.21845,426.553491
3474,15.01089,450.326714
3475,14.605381,438.161435
3476,15.032671,450.980141
3477,13.586803,407.6041
3478,14.368354,431.050609
3479,13.642537,409.276105
3480,13.991672,419.75016
3481,15.206919,456.207559
3482,15.191544,455.746316
3483,15.379885,461.396541
3484,15.203075,456.092249
3485,14.112748,423.382447
3486,12.857143,385.714286
3487,14.233824,427.014734
3488,14.101858,423.055734
3489,15.372197,461.165919
3490,14.231262,426.93786
3491,14.044202,421.326073
3492,15.702114,471.063421
3493,15.772582,473.17745
3494,14.409994,432.299808
3495,14.098655,422.959641
3496,13.817425,414.522742
3497,15.929532,477.885971
3498,14.253684,427.610506
3499,14.335042,430.051249
3500,13.460602,403.818065
3501,14.180653,425.419603
3502,14.33376,430.012812
3503,16.144779,484.34337
3504,14.243434,427.303011
3505,14.839846,445.195388
3506,14.673927,440.217809
3507,13.790519,413.715567
3508,14.10378,423.113389
3509,14.274183,428.225496
3510,13.807175,414.215247
3511,14.959001,448.770019
3512,14.803972,444.119154
3513,15.474696,464.240871
3514,13.110186,393.305573
3515,15.29148,458.744395
3516,15.892377,476.7713
3517,13.399103,401.973094
3518,14.942985,448.289558
3519,15.37476,461.242793
3520,14.461243,433.837284
3521,14.412556,432.376682
3522,13.652146,409.564382
3523,14.256887,427.706598
3524,14.304292,429.128764
3525,15.460602,463.818065
3526,14.611147,438.334401
3527,14.359385,430.78155
3528,14.556054,436.681614
3529,14.475977,434.279308
3530,13.964126,418.923767
3531,14.998078,449.942345
3532,14.014094,420.422806
3533,15.825112,474.753363
3534,14.163997,424.919923
3535,15.834081,475.022422
3536,15.142217,454.266496
3537,14.636771,439.103139
3538,15.216528,456.495836
3539,17.099936,512.998078
3540,14.820628,444.618834
3541,15.039078,451.172325
3542,14.128764,423.862908
3543,14.481742,434.452274
3544,14.518258,435.547726
3545,15.01025,450.307495
3546,15.243434,457.303011
3547,15.577835,467.335042
3548,14.352979,430.589366
3549,16.088405,482.652146
3550,14.720051,441.601537
3551,14.315183,429.455477
3552,14.506086,435.182575
3553,14.794363,443.830878
3554,12.819987,384.599616
3555,12.174888,365.246637
3556,14.555413,436.662396
3557,13.875721,416.271621
3558,14.907751,447.232543
3559,14.691864,440.755926
3560,15.044843,451.345291
3561,14.401025,432.03075
3562,14.405509,432.165279
3563,14.342088,430.262652
3564,14.595772,437.873158
3565,13.759769,412.793081
3566,13.680974,410.429212
3567,13.785394,413.561819
3568,14.820628,444.618834
3569,15.367713,461.03139
3570,16.143498,484.304933
3571,13.775144,413.254324
3572,15.82255,474.676489
3573,15.79116,473.734785
3574,13.663037,409.891095
3575,15.12492,453.747598
3576,14.079436,422.383088
3577,12.93786,388.13581
3578,14.955157,448.654709
3579,14.807816,444.234465
3580,15.640615,469.21845
3581,15.338885,460.16656
3582,14.238309,427.149263
3583,15.008969,450.269058
3584,13.484946,404.548366
3585,14.655349,439.660474
3586,15.259449,457.783472
3587,15.134529,454.035874
3588,13.775144,413.254324
3589,14.970532,449.115951
3590,13.672646,410.179372
3591,15.267777,458.033312
3592,13.765535,412.966047
3593,14.797566,443.92697
3594,15.862908,475.887252
3595,14.349776,430.493274
3596,13.963485,418.904548
3597,15.209481,456.284433
3598,15.973735,479.212044
3599,14.005766,420.172966
3600,14.79116,443.734785
3601,14.192825,425.784753
3602,14.662396,439.871877
3603,15.724536,471.736067
3604,15.393338,461.800128
3605,16.071749,482.152466
3606,15.051249,451.537476
3607,14.604741,438.142217
3608,13.38565,401.569507
3609,14.804612,444.138373
3610,15.042921,451.287636
3611,14.7918,443.754004
3612,14.353619,430.608584
3613,14.859065,445.771941
3614,13.108905,393.267136
3615,15.019218,450.576553
3616,14.158873,424.766176
3617,15.461883,463.856502
3618,13.700192,411.005766
3619,14.549648,436.48943
3620,14.744395,442.331839
3621,15.555413,466.662396
3622,14.386291,431.588725
3623,15.447149,463.414478
3624,14.743113,442.293402
3625,13.967329,419.019859
3626,15.307495,459.224856
3627,13.890455,416.713645
3628,13.693145,410.794363
3629,15.120436,453.613069
3630,14.880846,446.425368
3631,14.707239,441.217168
3632,14.085202,422.556054
3633,14.998078,449.942345
3634,13.817425,414.522742
3635,15.526586,465.797566
3636,15.649584,469.487508
3637,14.898783,446.963485
3638,15.701473,471.044202
3639,15.705317,471.159513
3640,14.03139,420.941704
3641,13.110186,393.305573
3642,13.511211,405.336323
3643,16.402947,492.088405
3644,13.517617,405.528507
3645,14.682255,440.467649
3646,14.70788,441.236387
3647,15.001922,450.057655
3648,13.705958,411.178732
3649,15.680333,470.409994
3650,13.70788,411.236387
3651,14.609865,438.295964
3652,15.325432,459.762972
3653,14.228059,426.841768
3654,13.790519,413.715567
3655,15.037156,451.11467
3656,14.766176,442.985266
3657,15.599616,467.988469
3658,14.892377,446.7713
3659,14.035234,421.057015
3660,13.709801,411.294042
3661,14.278668,428.360026
3662,13.632287,408.96861
3663,16.390135,491.704036
3664,14.984625,449.538757
3665,15.348495,460.454837
3666,12.996156,389.884689
3667,14.672646,440.179372
3668,15.952594,478.577835
3669,14.527867,435.836003
3670,14.18706,425.611787
3671,14.782832,443.484946
3672,13.036515,391.095452
3673,14.449712,433.491352
3674,14.775144,443.254324
3675,14.844971,445.349135
3676,14.087764,422.632928
3677,15.467649,464.029468
3678,14.493914,434.817425
3679,14.987188,449.615631
3680,14.770019,443.100577
3681,15.511851,465.355541
3682,15.673927,470.217809
3683,13.654068,409.622037
3684,14.486227,434.586803
3685,15.165919,454.977578
3686,16.376041,491.28123
3687,14.85394,445.618193
3688,14.392697,431.78091
3689,15.568866,467.065983
3690,13.804612,414.138373
3691,14.443306,433.299167
3692,14.646381,439.391416
3693,15.16656,454.996797
3694,15.331198,459.935939
3695,13.909033,417.27098
3696,13.503523,405.105701
3697,14.431775,432.953235
3698,14.568866,437.065983
3699,14.441384,433.241512
3700,15.45868,463.76041
3701,14.534914,436.047406
3702,15.235746,457.072389
3703,16.38565,491.569507
3704,14.631006,438.930173
3705,14.360666,430.819987
3706,14.401666,432.049968
3707,14.245996,427.379885
3708,13.636131,409.083921
3709,16.661755,499.852659
3710,14.120436,423.613069
3711,14.915439,447.463165
3712,14.007047,420.211403
3713,13.741832,412.254965
3714,15.575272,467.258168
3715,14.692505,440.775144
3716,14.58296,437.488789
3717,13.888533,416.65599
3718,14.185778,425.57335
3719,13.463805,403.914158
3720,14.50993,435.297886
3721,16.13581,484.074311
3722,15.598334,467.950032
3723,13.872518,416.175529
3724,16.078155,482.344651
3725,17.063421,511.902627
3726,14.380525,431.415759
3727,14.76041,442.8123
3728,15.852659,475.579757
3729,15.786035,473.581038
3730,14.70788,441.236387
3731,13.2082,396.245996
3732,14.915439,447.463165
3733,14.884689,446.540679
3734,14.57335,437.200512
3735,14.192184,425.765535
3736,14.59385,437.815503
3737,13.556694,406.700833
3738,13.65663,409.698911
3739,14.572069,437.162076
3740,15.322229,459.66688
3741,13.964766,418.942985
3742,15.430493,462.914798
3743,15.648302,469.449071
3744,15.712364,471.370916
3745,13.723895,411.716848
3746,12.623959,378.71877
3747,13.910314,417.309417
3748,14.563741,436.912236
3749,13.943626,418.308776
